,origin_id,lat,lon
6188,4103690023,31.2262693,121.4775985
6189,4103690024,31.2262742,121.4812413
6190,4103690025,31.2262744,121.4773045
6191,4103690026,31.2262860,121.4774819
6192,4103690027,31.2262861,121.4773388
6193,4103690028,31.2263004,121.4777101
6194,4103690029,31.2263031,121.4774993
6195,4103690030,31.2263096,121.4819989
6196,4103690031,31.2263141,121.4777316
6197,4103690032,31.2263313,121.4814183
6198,4103690033,31.2263350,121.4774533
6199,4103690034,31.2263413,121.4778297
6200,4103690035,31.2263442,121.4776031
6201,4103690036,31.2263477,121.4776382
6202,4103690037,31.2263487,121.4774746
6203,4103690038,31.2263551,121.4821796
6204,4103690039,31.2263652,121.4812331
6205,4103690040,31.2263898,121.4775783
6206,4103690041,31.2263920,121.4777556
6207,4103690042,31.2263970,121.4776127
6208,4103690043,31.2264082,121.4778869
6209,4103690044,31.2264177,121.4814122
6210,4103690045,31.2264178,121.4817147
6211,4103690046,31.2264186,121.4777940
6212,4103690047,31.2264199,121.4812111
6213,4103690048,31.2264216,121.4820196
6214,4103690049,31.2264305,121.4779636
6215,4103690050,31.2264308,121.4814774
6216,4103690051,31.2264414,121.4777301
6217,4103690052,31.2264423,121.4780013
6218,4103690053,31.2264534,121.4821457
6219,4103690054,31.2264582,121.4780531
6220,4103690055,31.2264658,121.4816069
6221,4103690056,31.2264725,121.4813902
6222,4103690057,31.2264733,121.4777629
6223,4103690058,31.2264733,121.4779260
6224,4103690059,31.2264751,121.4819418
6225,4103690060,31.2264798,121.4811686
6226,4103690061,31.2264799,121.4814592
6227,4103690062,31.2264955,121.4812345
6228,4103690063,31.2265099,121.4813351
6229,4103690064,31.2265149,121.4815887
6230,4103690065,31.2265191,121.4816797
6231,4103690066,31.2265281,121.4778949
6232,4103690067,31.2265591,121.4816021
6233,4103690068,31.2265647,121.4815685
6234,4103690069,31.2265886,121.4813099
6235,4103690070,31.2265902,121.4819614
6236,4103690071,31.2266002,121.4833766
6237,4103690072,31.2266119,121.4818477
6238,4103690073,31.2266238,121.4812832
6239,4103690074,31.2266268,121.4818930
6240,4103690075,31.2266434,121.4815433
6241,4103690076,31.2266486,121.4813770
6242,4103690077,31.2266516,121.4820158
6243,4103690078,31.2266529,121.4813990
6244,4103690079,31.2266580,121.4815730
6245,4103690080,31.2266593,121.4835493
6246,4103690081,31.2266868,121.4815455
6247,4103690082,31.2266873,121.4812602
6248,4103690083,31.2266887,121.4832854
6249,4103690084,31.2267030,121.4818720
6250,4103690085,31.2267033,121.4833284
6251,4103690086,31.2267108,121.4818186
6252,4103690087,31.2267121,121.4813541
6253,4103690088,31.2267208,121.4815507
6254,4103690089,31.2267225,121.4813769
6255,4103690090,31.2267278,121.4819948
6256,4103690091,31.2267350,121.4812484
6257,4103690092,31.2267546,121.4813423
6258,4103690093,31.2267565,121.4815234
6259,4103690094,31.2267594,121.4813649
6260,4103690095,31.2267678,121.4817833
6261,4103690096,31.2267739,121.4844162
6262,4103690097,31.2267844,121.4831937
6263,4103690098,31.2267845,121.4812343
6264,4103690099,31.2267875,121.4815053
6265,4103690100,31.2267982,121.4832343
6266,4103690101,31.2268041,121.4813281
6267,4103690102,31.2268060,121.4845662
6268,4103690103,31.2268158,121.4813495
6269,4103690104,31.2268262,121.4815216
6270,4103690105,31.2268289,121.4818380
6271,4103690106,31.2268359,121.4811582
6272,4103690107,31.2268439,121.4814898
6273,4103690108,31.2268519,121.4820547
6274,4103690109,31.2268571,121.4812967
6275,4103690110,31.2268614,121.4831577
6276,4103690111,31.2268622,121.4819837
6277,4103690112,31.2268640,121.4812704
6278,4103690113,31.2268731,121.4817542
6279,4103690114,31.2268962,121.4822284
6280,4103690115,31.2268966,121.4818169
6281,4103690116,31.2269002,121.4814767
6282,4103690117,31.2269013,121.4811357
6283,4103690118,31.2269117,121.4814966
6284,4103690119,31.2269294,121.4812479
6285,4103690120,31.2269298,121.4819625
6286,4103690121,31.2269389,121.4812699
6287,4103690122,31.2269400,121.4820240
6288,4103690123,31.2269490,121.4834140
6289,4103690124,31.2269539,121.4811098
6290,4103690125,31.2269542,121.4810141
6291,4103690126,31.2269624,121.4817031
6292,4103690127,31.2269644,121.4817238
6293,4103690128,31.2269699,121.4810800
6294,4103690129,31.2269820,121.4814499
6295,4103690130,31.2269843,121.4821977
6296,4103690131,31.2269860,121.4810035
6297,4103690132,31.2269893,121.4814705
6298,4103690133,31.2269904,121.4812471
6299,4103690134,31.2269992,121.4810609
6300,4103690135,31.2270166,121.4819297
6301,4103690136,31.2270211,121.4810853
6302,4103690137,31.2270267,121.4830620
6303,4103690138,31.2270293,121.4839582
6304,4103690139,31.2270331,121.4814614
6305,4103690140,31.2270398,121.4816976
6306,4103690141,31.2270400,121.4816770
6307,4103690142,31.2270477,121.4810953
6308,4103690143,31.2270575,121.4840720
6309,4103690144,31.2270576,121.4812226
6310,4103690145,31.2270630,121.4840936
6311,4103690146,31.2270680,121.4811708
6312,4103690147,31.2270819,121.4809733
6313,4103690148,31.2270836,121.4811788
6314,4103690149,31.2270885,121.4816868
6315,4103690150,31.2270886,121.4816590
6316,4103690151,31.2270920,121.4819036
6317,4103690152,31.2270928,121.4810787
6318,4103690153,31.2270951,121.4810307
6319,4103690154,31.2270951,121.4842454
6320,4103690155,31.2270987,121.4814362
6321,4103690156,31.2271096,121.4812886
6322,4103690157,31.2271131,121.4811542
6323,4103690158,31.2271192,121.4813232
6324,4103690159,31.2271234,121.4833073
6325,4103690160,31.2271439,121.4818866
6326,4103690161,31.2271459,121.4814292
6327,4103690162,31.2271529,121.4811563
6328,4103690163,31.2271542,121.4816338
6329,4103690164,31.2271605,121.4816595
6330,4103690166,31.2271787,121.4839075
6331,4103690167,31.2271789,121.4812661
6332,4103690168,31.2271874,121.4812997
6333,4103690170,31.2272017,121.4816399
6334,4103690171,31.2272020,121.4853181
6335,4103690172,31.2272069,121.4840213
6336,4103690173,31.2272142,121.4814057
6337,4103690174,31.2272159,121.4818593
6338,4103690175,31.2272162,121.4840493
6339,4103690176,31.2272167,121.4842868
6340,4103690177,31.2272234,121.4854101
6341,4103690178,31.2272482,121.4842011
6342,4103690179,31.2272488,121.4844368
6343,4103690180,31.2272517,121.4854515
6344,4103690181,31.2272564,121.4816190
6345,4103690182,31.2272578,121.4818406
6346,4103690183,31.2272799,121.4856114
6347,4103690184,31.2272840,121.4810428
6348,4103690185,31.2273125,121.4818197
6349,4103690186,31.2273212,121.4856015
6350,4103690187,31.2273220,121.4852799
6351,4103690188,31.2273434,121.4853720
6352,4103690189,31.2273440,121.4854293
6353,4103690190,31.2273474,121.4816541
6354,4103690191,31.2273564,121.4852544
6355,4103690192,31.2273619,121.4837041
6356,4103690193,31.2273722,121.4810572
6357,4103690194,31.2273856,121.4854700
6358,4103690195,31.2273910,121.4854169
6359,4103690196,31.2273938,121.4860143
6360,4103690197,31.2274015,121.4838476
6361,4103690198,31.2274130,121.4855997
6362,4103690199,31.2274271,121.4828462
6363,4103690200,31.2274381,121.4856435
6364,4103690201,31.2274399,121.4816199
6365,4103690202,31.2274426,121.4852293
6366,4103690203,31.2274448,121.4860020
6367,4103690205,31.2274494,121.4810302
6368,4103690206,31.2274530,121.4854506
6369,4103690208,31.2274771,121.4853918
6370,4103690209,31.2274804,121.4855802
6371,4103690210,31.2274877,121.4860249
6372,4103690211,31.2275012,121.4808636
6373,4103690212,31.2275150,121.4816178
6374,4103690213,31.2275195,121.4856291
6375,4103690214,31.2275238,121.4830916
6376,4103690215,31.2275317,121.4809526
6377,4103690216,31.2275335,121.4836394
6378,4103690217,31.2275691,121.4860105
6379,4103690218,31.2275731,121.4837829
6380,4103690219,31.2275923,121.4815909
6381,4103690220,31.2276118,121.4856641
6382,4103690221,31.2276122,121.4809303
6383,4103690222,31.2276195,121.4851915
6384,4103690223,31.2276359,121.4859914
6385,4103690224,31.2276372,121.4852762
6386,4103690225,31.2276382,121.4852947
6387,4103690226,31.2276480,121.4807949
6388,4103690227,31.2276518,121.4811097
6389,4103690228,31.2276520,121.4810676
6390,4103690229,31.2276621,121.4853952
6391,4103690230,31.2276690,121.4861006
6392,4103690231,31.2276715,121.4854236
6393,4103690232,31.2276784,121.4808840
6394,4103690233,31.2276791,121.4809038
6395,4103690234,31.2276810,121.4808147
6396,4103690235,31.2276848,121.4856344
6397,4103690236,31.2276908,121.4859288
6398,4103690237,31.2276917,121.4855052
6399,4103690238,31.2276922,121.4812378
6400,4103690239,31.2276953,121.4809017
6401,4103690240,31.2277013,121.4808748
6402,4103690241,31.2277178,121.4852688
6403,4103690242,31.2277189,121.4810411
6404,4103690243,31.2277189,121.4851633
6405,4103690244,31.2277241,121.4810785
6406,4103690245,31.2277250,121.4855943
6407,4103690246,31.2277267,121.4809923
6408,4103690247,31.2277365,121.4852479
6409,4103690248,31.2277417,121.4853692
6410,4103690249,31.2277425,121.4810051
6411,4103690250,31.2277508,121.4853967
6412,4103690251,31.2277600,121.4810556
6413,4103690252,31.2277609,121.4851634
6414,4103690253,31.2277638,121.4858991
6415,4103690254,31.2277645,121.4812066
6416,4103690255,31.2277711,121.4854783
6417,4103690256,31.2277711,121.4857821
6418,4103690257,31.2277722,121.4859349
6419,4103690258,31.2277752,121.4857491
6420,4103690259,31.2277769,121.4852205
6421,4103690260,31.2277939,121.4855637
6422,4103690261,31.2278046,121.4852345
6423,4103690262,31.2278053,121.4860442
6424,4103690263,31.2278069,121.4807568
6425,4103690264,31.2278206,121.4859476
6426,4103690265,31.2278220,121.4854867
6427,4103690266,31.2278272,121.4808168
6428,4103690267,31.2278391,121.4889555
6429,4103690268,31.2278401,121.4808331
6430,4103690269,31.2278441,121.4857186
6431,4103690270,31.2278441,121.4857521
6432,4103690271,31.2278515,121.4854107
6433,4103690272,31.2278715,121.4809236
6434,4103690273,31.2278717,121.4809441
6435,4103690274,31.2278729,121.4856415
6436,4103690275,31.2278744,121.4851199
6437,4103690276,31.2278780,121.4854615
6438,4103690277,31.2278891,121.4809946
6439,4103690278,31.2278904,121.4851770
6440,4103690279,31.2278937,121.4859177
6441,4103690280,31.2279100,121.4851961
6442,4103690281,31.2279221,121.4854238
6443,4103690282,31.2279289,121.4856164
6444,4103690283,31.2279301,121.4857850
6445,4103690284,31.2279511,121.4889117
6446,4103690285,31.2279570,121.4853723
6447,4103690286,31.2279605,121.4856318
6448,4103690287,31.2279645,121.4893945
6449,4103690288,31.2279675,121.4888079
6450,4103690289,31.2279679,121.4859922
6451,4103690290,31.2279784,121.4855586
6452,4103690291,31.2279804,121.4857420
6453,4103690292,31.2279863,121.4857710
6454,4103690293,31.2280242,121.4859781
6455,4103690294,31.2280438,121.4857618
6456,4103690295,31.2280531,121.4891080
6457,4103690296,31.2280556,121.4887736
6458,4103690297,31.2280678,121.4859721
6459,4103690298,31.2280765,121.4893508
6460,4103690299,31.2280956,121.4889141
6461,4103690300,31.2280961,121.4853751
6462,4103690301,31.2280961,121.4855984
6463,4103690302,31.2281090,121.4857516
6464,4103690303,31.2281160,121.4857085
6465,4103690304,31.2281201,121.4855283
6466,4103690305,31.2281257,121.4889024
6467,4103690306,31.2281330,121.4859619
6468,4103690307,31.2281486,121.4853257
6469,4103690308,31.2281633,121.4855426
6470,4103690309,31.2281712,121.4890620
6471,4103690310,31.2281714,121.4859462
6472,4103690311,31.2281751,121.4857865
6473,4103690312,31.2281762,121.4857540
6474,4103690313,31.2281772,121.4855059
6475,4103690314,31.2281994,121.4853147
6476,4103690315,31.2282206,121.4857796
6477,4103690316,31.2282280,121.4854948
6478,4103690317,31.2282308,121.4855369
6479,4103690318,31.2282382,121.4859382
6480,4103690319,31.2282386,121.4857852
6481,4103690320,31.2282429,121.4912755
6482,4103690321,31.2282437,121.4857483
6483,4103690322,31.2282570,121.4859373
6484,4103690323,31.2282662,121.4913557
6485,4103690324,31.2282709,121.4899722
6486,4103690325,31.2283046,121.4857742
6487,4103690326,31.2283140,121.4902422
6488,4103690327,31.2283230,121.4859263
6489,4103690328,31.2283251,121.4857814
6490,4103690329,31.2283441,121.4859435
6491,4103690330,31.2283552,121.4913203
6492,4103690331,31.2283609,121.4914260
6493,4103690332,31.2283644,121.4899518
6494,4103690333,31.2283800,121.4914917
6495,4103690334,31.2283833,121.4914171
6496,4103690335,31.2283877,121.4857714
6497,4103690336,31.2283954,121.4858368
6498,4103690337,31.2283971,121.4912142
6499,4103690338,31.2284074,121.4902218
6500,4103690339,31.2284093,121.4912563
6501,4103690340,31.2284675,121.4914569
6502,4103690341,31.2284697,121.4858249
6503,4103690342,31.2284810,121.4859215
6504,4103690343,31.2286258,121.4884271
6505,4103690344,31.2286383,121.4885000
6506,4103690345,31.2287697,121.4885387
6507,4103690346,31.2288093,121.4888245
6508,4103690347,31.2288304,121.4885271
6509,4103690348,31.2288701,121.4888130
6510,4103690349,31.2288987,121.4891625
6511,4103690350,31.2289009,121.4884997
6512,4103690351,31.2289120,121.4892584
6513,4103690352,31.2289190,121.4889107
6514,4103690353,31.2289338,121.4890499
6515,4103690354,31.2289498,121.4888428
6516,4103690355,31.2289753,121.4889025
6517,4103690356,31.2289817,121.4884840
6518,4103690357,31.2289894,121.4893230
6519,4103690358,31.2289900,121.4890417
6520,4103690359,31.2290230,121.4889151
6521,4103690360,31.2290296,121.4883325
6522,4103690361,31.2290306,121.4888270
6523,4103690362,31.2290421,121.4884054
6524,4103690363,31.2290492,121.4883435
6525,4103690364,31.2290516,121.4890608
6526,4103690365,31.2290567,121.4897372
6527,4103690366,31.2290584,121.4884107
6528,4103690367,31.2290610,121.4893071
6529,4103690368,31.2290740,121.4889015
6530,4103690369,31.2290855,121.4884485
6531,4103690370,31.2290962,121.4892892
6532,4103690371,31.2291026,121.4890471
6533,4103690372,31.2291221,121.4886758
6534,4103690373,31.2291222,121.4887201
6535,4103690374,31.2291284,121.4897213
6536,4103690375,31.2291376,121.4891172
6537,4103690376,31.2291460,121.4884352
6538,4103690377,31.2291509,121.4883245
6539,4103690378,31.2291509,121.4892131
6540,4103690379,31.2291601,121.4883917
6541,4103690380,31.2291679,121.4890413
6542,4103690381,31.2291747,121.4897489
6543,4103690382,31.2291777,121.4892702
6544,4103690383,31.2291825,121.4886625
6545,4103690384,31.2291942,121.4883223
6546,4103690385,31.2291953,121.4887059
6547,4103690386,31.2292047,121.4890942
6548,4103690387,31.2292139,121.4884397
6549,4103690388,31.2292236,121.4891971
6550,4103690389,31.2292270,121.4892550
6551,4103690390,31.2292410,121.4890271
6552,4103690391,31.2292458,121.4885298
6553,4103690393,31.2292561,121.4897299
6554,4103690394,31.2292732,121.4887678
6555,4103690395,31.2292791,121.4895855
6556,4103690396,31.2292831,121.4895563
6557,4103690397,31.2293077,121.4882964
6558,4103690398,31.2293094,121.4892340
6559,4103690399,31.2293130,121.4897457
6560,4103690400,31.2293163,121.4890661
6561,4103690402,31.2293274,121.4884138
6562,4103690403,31.2293352,121.4891690
6563,4103690404,31.2293353,121.4885158
6564,4103690407,31.2293564,121.4890715
6565,4103690408,31.2293576,121.4895628
6566,4103690410,31.2293627,121.4887537
6567,4103690411,31.2293654,121.4895353
6568,4103690412,31.2293693,121.4891934
6569,4103690413,31.2293705,121.4882961
6570,4103690414,31.2293736,121.4892457
6571,4103690415,31.2293852,121.4883820
6572,4103690416,31.2293915,121.4897230
6573,4103690418,31.2294193,121.4895554
6574,4103690419,31.2294341,121.4895951
6575,4103690420,31.2294357,121.4884482
6576,4103690421,31.2294527,121.4892297
6577,4103690422,31.2294579,121.4890568
6578,4103690423,31.2294590,121.4897116
6579,4103690424,31.2294683,121.4887609
6580,4103690425,31.2294708,121.4891787
6581,4103690426,31.2294814,121.4882701
6582,4103690428,31.2294961,121.4883561
6583,4103690429,31.2294984,121.4895394
6584,4103690430,31.2294994,121.4891221
6585,4103690432,31.2295021,121.4892720
6586,4103690433,31.2295075,121.4884380
6587,4103690434,31.2295097,121.4892074
6588,4103690435,31.2295111,121.4895725
6589,4103690436,31.2295280,121.4894047
6590,4103690437,31.2295360,121.4896890
6591,4103690438,31.2295369,121.4884070
6592,4103690439,31.2295401,121.4887507
6593,4103690440,31.2295483,121.4897318
6594,4103690441,31.2295487,121.4885619
6595,4103690442,31.2295492,121.4894144
6596,4103690443,31.2295615,121.4898154
6597,4103690444,31.2295718,121.4882135
6598,4103690445,31.2295720,121.4888435
6599,4103690446,31.2295725,121.4883134
6600,4103690447,31.2295739,121.4889410
6601,4103690448,31.2295815,121.4893917
6602,4103690449,31.2295852,121.4892666
6603,4103690450,31.2295888,121.4896830
6604,4103690451,31.2289787,121.4904563
6605,4103690452,31.2295981,121.4894047
6606,4103690453,31.2296027,121.4892472
6607,4103690454,31.2289959,121.4905371
6608,4103690455,31.2296082,121.4883997
6609,4103690456,31.2296166,121.4889399
6610,4103690457,31.2296197,121.4898028
6611,4103690458,31.2296186,121.4890458
6612,4103690459,31.2296200,121.4885545
6613,4103690460,31.2296202,121.4896873
6614,4103690462,31.2296316,121.4899037
6615,4103690464,31.2296477,121.4886413
6616,4103690465,31.2296516,121.4888414
6617,4103690466,31.2296532,121.4882128
6618,4103690467,31.2296539,121.4883127
6619,4103690468,31.2296635,121.4882168
6620,4103690469,31.2296661,121.4883404
6621,4103690470,31.2296713,121.4902543
6622,4103690471,31.2296818,121.4897028
6623,4103690473,31.2296820,121.4896701
6624,4103690474,31.2296837,121.4885022
6625,4103690475,31.2296885,121.4903351
6626,4103690476,31.2296850,121.4883863
6627,4103690477,31.2296887,121.4885489
6628,4103690478,31.2296905,121.4886401
6629,4103690481,31.2296950,121.4897864
6630,4103690483,31.2297161,121.4892396
6631,4103690484,31.2297217,121.4890854
6632,4103690485,31.2297320,121.4891707
6633,4103690486,31.2297408,121.4885475
6634,4103690487,31.2297503,121.4890423
6635,4103690488,31.2297583,121.4882141
6636,4103690489,31.2297596,121.4885034
6637,4103690490,31.2297609,121.4883874
6638,4103690491,31.2297609,121.4883376
6639,4153722393,31.2234701,121.4760250
6640,4161565891,31.2294638,121.4833542
6641,4161760491,31.2212832,121.4794206
6642,4161760690,31.2238295,121.4845437
6643,4161761591,31.2240859,121.4846425
6644,4161770791,31.2222223,121.4827260
6645,4161775690,31.2296789,121.4858750
6646,4161779789,31.2296396,121.4861929
6647,4161788289,31.2241415,121.4866788
6648,4161790489,31.2240973,121.4855240
6649,4161790989,31.2213869,121.4812773
6650,4161790990,31.2211199,121.4807588
6651,4161791889,31.2211889,121.4786165
6652,4161791890,31.2204173,121.4765920
6653,4161793489,31.2201255,121.4767397
6654,4162226535,31.2268823,121.4876999
6655,4162226536,31.2205722,121.4773481
6656,4162267305,31.2241110,121.4862692
6657,4162267306,31.2240968,121.4860783
6658,4198258574,31.2186800,121.4950524
6659,4198258583,31.2187284,121.4940233
6660,4198258799,31.2183931,121.4999884
6661,4198258802,31.2186475,121.4957243
6662,4198264459,31.2180705,121.4893189
6663,4198264460,31.2168196,121.4873689
6664,4198264461,31.2159410,121.4871302
6665,4198264462,31.2175269,121.4908021
6666,4198264463,31.2161300,121.4870901
6667,4198264464,31.2160773,121.4871249
6668,4198264465,31.2172700,121.4887663
6669,4198264466,31.2162897,121.4881280
6670,4198264467,31.2172646,121.4900431
6671,4198264468,31.2180032,121.4906922
6672,4198264469,31.2162264,121.4875969
6673,4198264470,31.2148019,121.4873261
6674,4198264471,31.2148638,121.4885303
6675,4198264472,31.2179229,121.4895361
6676,4198264473,31.2166714,121.4870525
6677,4198264474,31.2179719,121.4885893
6678,4198264475,31.2180751,121.4894798
6679,4198264476,31.2160704,121.4871759
6680,4198264477,31.2175016,121.4900967
6681,4198266289,31.2196684,121.4752101
6682,4198266290,31.2182610,121.4759908
6683,4198266292,31.2192968,121.4739753
6684,4198266294,31.2177609,121.4742850
6685,4225630330,31.2173532,121.4557436
6686,4225630331,31.2175757,121.4602222
6687,4225630332,31.2178678,121.4692597
6688,4225630334,31.2207913,121.4782538
6689,4225630335,31.2210504,121.4801985
6690,4225630336,31.2216887,121.4821375
6691,4225630337,31.2221544,121.4830885
6692,4225630338,31.2228559,121.4841504
6693,4225630339,31.2233117,121.4844773
6694,4225630340,31.2237658,121.4848250
6695,4225630341,31.2245065,121.4849791
6696,4225630342,31.2254715,121.4846673
6697,4225630343,31.2262389,121.4841926
6698,4225654733,31.2179664,121.4896113
6699,4225654734,31.2180198,121.4911167
6700,4225654735,31.2180910,121.4894989
6701,4250051991,31.2294943,121.5441047
6702,4250051992,31.2296487,121.5445435
6703,4250051993,31.2298303,121.5450497
6704,4250051994,31.2300361,121.5456230
6705,4250051995,31.2302418,121.5461787
6706,4250051996,31.2305263,121.5469537
6707,4250051997,31.2310499,121.5482562
6708,4250051998,31.2311891,121.5486264
6709,4250051999,31.2313071,121.5488968
6710,4250052000,31.2317489,121.5498063
6711,4250052001,31.2323485,121.5509597
6712,4250052002,31.2327037,121.5515871
6713,4250052003,31.2335629,121.5529915
6714,4250052004,31.2343055,121.5542908
6715,4250052005,31.2346253,121.5549323
6716,4250052006,31.2348286,121.5553606
6717,4250052007,31.2339548,121.5536166
6718,4250052008,31.2337330,121.5532569
6719,4250052009,31.2330905,121.5522437
6720,4250052010,31.2328476,121.5518487
6721,4250052011,31.2325227,121.5512635
6722,4250052012,31.2320824,121.5504383
6723,4250052013,31.2333261,121.5526340
6724,4250052014,31.2345037,121.5546851
6725,4250052015,31.2340902,121.5538624
6726,4250052016,31.2353532,121.5564001
6727,4250052017,31.2360918,121.5578712
6728,4250052018,31.2368557,121.5593175
6729,4250052019,31.2373875,121.5603689
6730,4250052020,31.2376492,121.5608823
6731,4250052021,31.2379742,121.5615092
6732,4250052022,31.2385271,121.5625754
6733,4250052023,31.2386917,121.5629259
6734,4250052024,31.2390547,121.5637947
6735,4250052025,31.2392868,121.5644413
6736,4250052026,31.2398144,121.5659222
6737,4250052027,31.2400043,121.5664701
6738,4250052028,31.2403504,121.5673093
6739,4250052029,31.2409033,121.5684693
6740,4250052030,31.2414097,121.5695553
6741,4250052031,31.2418613,121.5705129
6742,4250052032,31.2421652,121.5712534
6743,4250052033,31.2424944,121.5720383
6744,4250052034,31.2429417,121.5730798
6745,4250052035,31.2433638,121.5740325
6746,4250052036,31.2438491,121.5750543
6747,4250052037,31.2444780,121.5763822
6748,4250052038,31.2452081,121.5779223
6749,4250052039,31.2457862,121.5791810
6750,4250052040,31.2462927,121.5802966
6751,4250052041,31.2468075,121.5812247
6752,4250052042,31.2474448,121.5822909
6753,4250052043,31.2481285,121.5833571
6754,4250052044,31.2488121,121.5844382
6755,4250052045,31.2497828,121.5859487
6756,4250052046,31.2509222,121.5877603
6757,4250052047,31.2513990,121.5885057
6758,4250052048,31.2521586,121.5896657
6759,4250052049,31.2529056,121.5908109
6760,4250052050,31.2542222,121.5928397
6761,4250052051,31.2550451,121.5941379
6762,4250052052,31.2558299,121.5952733
6763,4250052053,31.2565220,121.5962359
6764,4250052054,31.2572562,121.5971886
6765,4250052055,31.2579019,121.5980030
6766,4250052056,31.2588682,121.5992174
6767,4250052057,31.2594463,121.5999924
6768,4250052058,31.2601889,121.6011080
6769,4250052059,31.2607622,121.6020303
6770,4250052060,31.2611855,121.6026832
6771,4250052061,31.2616058,121.6034432
6772,4250052071,31.2619171,121.6040703
6773,4250052072,31.2622282,121.6047707
6774,4250052073,31.2625111,121.6055263
6775,4250052074,31.2627562,121.6062212
6776,4250052075,31.2629675,121.6068626
6777,4250052076,31.2636284,121.6089347
6778,4250052077,31.2640940,121.6102363
6779,4250052078,31.2643669,121.6110656
6780,4250052079,31.2645553,121.6116093
6781,4250052080,31.2648257,121.6124503
6782,4250052081,31.2650144,121.6130002
6783,4250052082,31.2653949,121.6141561
6784,4250052083,31.2657211,121.6151363
6785,4250052084,31.2659481,121.6159743
6786,4250052085,31.2660984,121.6166140
6787,4250052086,31.2662487,121.6175193
6788,4250052087,31.2663127,121.6180131
6789,4250052088,31.2664566,121.6193674
6790,4250052689,31.2665397,121.6204635
6791,4250052690,31.2665973,121.6211705
6792,4250052691,31.2666324,121.6219935
6793,4250052692,31.2666260,121.6228689
6794,4250052693,31.2666292,121.6235947
6795,4250052694,31.2666388,121.6248928
6796,4250052695,31.2666222,121.6264730
6797,4250052696,31.2665866,121.6272730
6798,4250052697,31.2665253,121.6281113
6799,4250052698,31.2664028,121.6294184
6800,4250052699,31.2663348,121.6305209
6801,4250052700,31.2662695,121.6315262
6802,4250052701,31.2662041,121.6322407
6803,4250052702,31.2661289,121.6332131
6804,4250052703,31.2661254,121.6339965
6805,4250052704,31.2661126,121.6351412
6806,4250052705,31.2660966,121.6363421
6807,4250052706,31.2660806,121.6372586
6808,4250052707,31.2660806,121.6381078
6809,4250052708,31.2660710,121.6393798
6810,4250052709,31.2660646,121.6404235
6811,4250052710,31.2660970,121.6411701
6812,4250052711,31.2661385,121.6416377
6813,4250052712,31.2662185,121.6422362
6814,4250052713,31.2663912,121.6431565
6815,4250052714,31.2666406,121.6442452
6816,4250052715,31.2667685,121.6447427
6817,4250052716,31.2669018,121.6453125
6818,4250052717,31.2670978,121.6462428
6819,4250052718,31.2672350,121.6469544
6820,4250052719,31.2673704,121.6476722
6821,4250052720,31.2675694,121.6487491
6822,4250052721,31.2677562,121.6497184
6823,4250052722,31.2679992,121.6510476
6824,4250052723,31.2681921,121.6520173
6825,4250052724,31.2684064,121.6531625
6826,4250052725,31.2685958,121.6541323
6827,4250052726,31.2687530,121.6550476
6828,4250052727,31.2690852,121.6568157
6829,4250052728,31.2693567,121.6582493
6830,4250052729,31.2695711,121.6594322
6831,4250052730,31.2698533,121.6609745
6832,4250052731,31.2700820,121.6620445
6833,4250052732,31.2703714,121.6634907
6834,4250052733,31.2705750,121.6645482
6835,4250052734,31.2707822,121.6656977
6836,4250052735,31.2710609,121.6671397
6837,4250052736,31.2713717,121.6687322
6838,4250052737,31.2716896,121.6703665
6839,4250052738,31.2720683,121.6723184
6840,4250052739,31.2723898,121.6739694
6841,4250052740,31.2727328,121.6753822
6842,4250052741,31.2729543,121.6764020
6843,4250052742,31.2732258,121.6776978
6844,4250052743,31.2734473,121.6788179
6845,4250052744,31.2736688,121.6799799
6846,4250052745,31.2739367,121.6813467
6847,4250052746,31.2742332,121.6828723
6848,4250052747,31.2343776,121.5544342
6849,4250052748,31.2431953,121.5736522
6850,4250052749,31.2544251,121.5931599
6851,4250052750,31.2630973,121.6072301
6852,4250052751,31.2666375,121.6247147
6853,4250052753,31.2682411,121.6522792
6854,4250052754,31.2704328,121.6638097
6855,4250052755,31.2733840,121.6784979
6856,4250719420,31.2176806,121.4681681
6857,4250719421,31.2176806,121.4672895
6858,4252530974,31.2209831,121.4941574
6859,4270902292,31.2256958,121.4771559
6860,4272474891,31.2206661,121.4875348
6861,4272738264,31.2274459,121.4884930
6862,4272738265,31.2275475,121.4885875
6863,4272738271,31.2274722,121.4885374
6864,4273147325,31.2300574,121.4771069
6865,4273147326,31.2299266,121.4771958
6866,4273147332,31.2290456,121.4872260
6867,4273147333,31.2290852,121.4873981
6868,4273147334,31.2292029,121.4873611
6869,4273147335,31.2291643,121.4871887
6870,4273147336,31.2292681,121.4871009
6871,4273147337,31.2291856,121.4871955
6872,4273147338,31.2292188,121.4873525
6873,4273147339,31.2293673,121.4875496
6874,4273147340,31.2293860,121.4876603
6875,4273147341,31.2293192,121.4876758
6876,4273147342,31.2293005,121.4875650
6877,4273147343,31.2295241,121.4874723
6878,4273147344,31.2295254,121.4874723
6879,4273147345,31.2295807,121.4874677
6880,4273147346,31.2296014,121.4875293
6881,4273147347,31.2295635,121.4875072
6882,4273147348,31.2295434,121.4875100
6883,4273147349,31.2295124,121.4875147
6884,4273147350,31.2294888,121.4876199
6885,4273147351,31.2294927,121.4876765
6886,4273147352,31.2295010,121.4877162
