origin_id,lat,lon,id
1316236979,31.2187630,121.4856523,752
1316236984,31.2222867,121.4833691,753
1316236985,31.2195639,121.4821223,754
1316236987,31.2217605,121.4830354,755
1316236998,31.2216521,121.4856072,756
1316237000,31.2220136,121.4849976,757
1316237001,31.2213179,121.4842724,758
1316237003,31.2238820,121.4804530,759
1316237005,31.2197105,121.4863723,760
1316237007,31.2226665,121.4800740,761
1316237011,31.2228806,121.4808510,762
1316237012,31.2182805,121.4859726,763
1316237022,31.2224219,121.4857809,764
1316237025,31.2206532,121.4837378,765
1316237028,31.2203117,121.4824871,766
1316237030,31.2218255,121.4836351,767
1316237033,31.2207108,121.4814732,768
1316237038,31.2203254,121.4859740,769
1316237043,31.2183390,121.4871220,770
1316237048,31.2194217,121.4857004,771
1316237051,31.2203759,121.4861510,772
1316237054,31.2225641,121.4831577,773
1316237057,31.2196867,121.4827437,774
1316237064,31.2185620,121.4876873,775
1316237067,31.2186263,121.4864036,776
1316237077,31.2268509,121.4799748,777
1316237078,31.2255958,121.4805765,778
1316237079,31.2189309,121.4867635,779
1316237080,31.2218576,121.4858881,780
1316237082,31.2220334,121.4845893,781
1316237085,31.2215595,121.4824764,782
1316237087,31.2219953,121.4838979,783
1316237089,31.2230734,121.4812329,784
1316237100,31.2217246,121.4858720,785
1316237102,31.2211324,121.4827330,786
1316237104,31.2203254,121.4839259,787
1316237106,31.2187832,121.4863367,788
1316237108,31.2209957,121.4822429,789
1316237110,31.2176438,121.4870607,790
1316237112,31.2214038,121.4844350,791
1316237115,31.2213955,121.4824052,792
1316237116,31.2242844,121.4814357,793
1316237128,31.2216990,121.4842904,794
1316237129,31.2243587,121.4809418,795
1316237131,31.2227567,121.4854268,796
1316237133,31.2211558,121.4850084,797
1316237135,31.2200502,121.4869074,798
1316237137,31.2227063,121.4835171,799
1316237139,31.2251007,121.4829216,800
1316237142,31.2218898,121.4858130,801
1316237156,31.2232202,121.4811631,802
1316237157,31.2179855,121.4862733,803
1316237158,31.2215029,121.4832044,804
1316237159,31.2219265,121.4833937,805
1316237160,31.2232155,121.4798964,806
1316237161,31.2232713,121.4850311,807
1316237162,31.2197657,121.4818809,808
1316237163,31.2192805,121.4866055,809
1316237164,31.2209452,121.4832408,810
1316237165,31.2209369,121.4838498,811
1316237178,31.2242190,121.4827964,812
1316237180,31.2231305,121.4842542,813
1316237182,31.2216333,121.4826505,814
1316237187,31.2187606,121.4876404,815
1316237188,31.2201707,121.4840147,816
1316237189,31.2238253,121.4816369,817
1316237190,31.2203056,121.4813968,818
1316237191,31.2223072,121.4853302,819
1316237194,31.2216564,121.4822043,820
1316237196,31.2198391,121.4846275,821
1316237198,31.2177288,121.4867572,822
1316237199,31.2207199,121.4822350,823
1316237203,31.2186785,121.4833830,824
1316237204,31.2203965,121.4813359,825
1316237206,31.2232889,121.4807598,826
1316237207,31.2216405,121.4831142,827
1316237209,31.2221942,121.4841171,828
1316237210,31.2186530,121.4826676,829
1316237212,31.2203015,121.4851563,830
1316237213,31.2236169,121.4806056,831
1316237216,31.2217214,121.4825990,832
1316237219,31.2218255,121.4849762,833
1316237227,31.2208858,121.4823077,834
1316237228,31.2233531,121.4847670,835
1316237229,31.2182472,121.4870683,836
1316237230,31.2205680,121.4840928,837
1316237231,31.2223406,121.4838134,838
1316237232,31.2212337,121.4823584,839
1316237234,31.2241468,121.4814947,840
1316237235,31.2213586,121.4821205,841
1316237237,31.2219677,121.4848314,842
1316471693,31.2225640,121.4920144,843
1316471695,31.2179477,121.4834884,844
1316471697,31.2205840,121.4884044,845
1316471698,31.2232934,121.4901905,846
1316471699,31.2227605,121.4899033,847
1316471700,31.2219349,121.4914784,848
1316471702,31.2227108,121.4892786,849
1316471704,31.2233209,121.4904695,850
1316471705,31.2173986,121.4867251,851
1316471706,31.2212933,121.4883666,852
1316471707,31.2214725,121.4873439,853
1316471709,31.2211327,121.4897828,854
1316471712,31.2231402,121.4919583,855
1316471713,31.2192289,121.4884578,856
1316471714,31.2216903,121.4885309,857
1316471715,31.2181882,121.4836229,858
1316471716,31.2179521,121.4837938,859
1316471718,31.2186637,121.4892951,860
1316471719,31.2218875,121.4930143,861
1316471721,31.2173756,121.4874882,862
1316471722,31.2220870,121.4924536,863
1316471723,31.2228438,121.4883773,864
1316471724,31.2224401,121.4874171,865
1316471725,31.2187059,121.4896058,866
1316471726,31.2180271,121.4839410,867
1316471727,31.2223670,121.4878221,868
1316471728,31.2238582,121.4908370,869
1316471732,31.2229860,121.4884149,870
1316471733,31.2180042,121.4832007,871
1316471734,31.2222887,121.4913063,872
1316471735,31.2207015,121.4911615,873
1316471737,31.2207657,121.4885061,874
1316471739,31.2234448,121.4894127,875
1316471740,31.2221676,121.4870313,876
1316471741,31.2223943,121.4923255,877
1316471742,31.2190205,121.4892511,878
1316471743,31.2172839,121.4850943,879
1316471744,31.2189027,121.4885968,880
1316471745,31.2232704,121.4897973,881
1316471746,31.2219166,121.4911097,882
1316471750,31.2178895,121.4838390,883
1316471751,31.2222658,121.4914726,884
1316471753,31.2220351,121.4884162,885
1316471754,31.2214426,121.4901927,886
1316471756,31.2225258,121.4926571,887
1316471757,31.2196807,121.4880588,888
1316471772,31.2171371,121.4868324,889
1316471773,31.2213842,121.4878437,890
1316471774,31.2210468,121.4882906,891
1316471775,31.2227200,121.4908772,892
1316471777,31.2220980,121.4879615,893
1316471778,31.2209104,121.4880136,894
1316471779,31.2230594,121.4909523,895
1316471780,31.2216093,121.4877707,896
1316471788,31.2220962,121.4919813,897
1316471789,31.2215502,121.4869236,898
1316471790,31.2216792,121.4879731,899
1316471792,31.2201815,121.4873165,900
1316471793,31.2230821,121.4888721,901
1316471795,31.2214951,121.4859687,902
1316471796,31.2220637,121.4885967,903
1316471797,31.2184079,121.4887850,904
1316471799,31.2228191,121.4889802,905
1316471801,31.2229974,121.4910858,906
1316471802,31.2197473,121.4882110,907
1316471803,31.2205129,121.4903987,908
1316471804,31.2197295,121.4892069,909
1316471805,31.2218408,121.4871783,910
1316471807,31.2239961,121.4895504,911
1316471808,31.2192512,121.4892226,912
1316471813,31.2214492,121.4907323,913
1316471814,31.2237716,121.4873245,914
1316471815,31.2203299,121.4887958,915
1316471816,31.2186465,121.4890586,916
1316471818,31.2187426,121.4882379,917
1316471819,31.2222630,121.4883438,918
1316471822,31.2221557,121.4882110,919
1316471824,31.2230568,121.4919451,920
1316471825,31.2183527,121.4831740,921
1316471827,31.2180993,121.4833708,922
1316471828,31.2223988,121.4914780,923
1316471829,31.2217474,121.4868592,924
1316471830,31.2197702,121.4886616,925
1316471831,31.2235472,121.4893769,926
1316471832,31.2194720,121.4888762,927
1316471834,31.2188481,121.4881306,928
1316471835,31.2225548,121.4888923,929
1316471837,31.2222475,121.4926796,930
1316471840,31.2208746,121.4888501,931
1316471841,31.2204033,121.4894770,932
1316471844,31.2174032,121.4877121,933
1316471848,31.2207717,121.4889002,934
1316471849,31.2238927,121.4881809,935
1316471850,31.2188291,121.4886282,936
1316471851,31.2205363,121.4882164,937
1316471853,31.2183255,121.4835236,938
1316471854,31.2196372,121.4890372,939
1316471855,31.2230588,121.4908417,940
1316471858,31.2216499,121.4929731,941
1316471859,31.2190683,121.4888977,942
1316471860,31.2222421,121.4924650,943
1316471862,31.2182865,121.4838176,944
1316471863,31.2214028,121.4911316,945
1316471865,31.2182000,121.4832926,946
1316471866,31.2179805,121.4834629,947
1316471868,31.2196400,121.4885864,948
1316471869,31.2231787,121.4924650,949
1316471871,31.2233347,121.4908128,950
1316471872,31.2226128,121.4882372,951
1316471873,31.2231466,121.4891874,952
1316471874,31.2204354,121.4887367,953
1316471875,31.2193436,121.4886670,954
1316471876,31.2235748,121.4888483,955
1316471879,31.2232903,121.4928112,956
1316471881,31.2219515,121.4919710,957
1316471883,31.2222512,121.4900107,958
1316471884,31.2168843,121.4872798,959
1316471886,31.2222036,121.4896010,960
1316471887,31.2201803,121.4914918,961
1316471889,31.2207942,121.4918322,962
1316471890,31.2212933,121.4897453,963
1316471891,31.2220504,121.4874578,964
1316471893,31.2231237,121.4886509,965
1316471894,31.2220273,121.4895951,966
1316471895,31.2219476,121.4918534,967
1316471896,31.2190125,121.4876719,968
1316471898,31.2219199,121.4867004,969
1316471899,31.2227155,121.4918913,970
1316471900,31.2233385,121.4888721,971
1316471902,31.2181744,121.4838970,972
1316471903,31.2216922,121.4864922,973
1316471904,31.2217566,121.4877229,974
1316471906,31.2229082,121.4892617,975
1316471908,31.2225319,121.4924865,976
1316471909,31.2214667,121.4880469,977
1316471913,31.2226833,121.4910649,978
1316471914,31.2222559,121.4919926,979
1316471915,31.2217945,121.4879275,980
1316471916,31.2184763,121.4834145,981
1316471917,31.2191177,121.4892391,982
1316471918,31.2233289,121.4886174,983
1316471919,31.2197498,121.4885849,984
1316471921,31.2172702,121.4870537,985
1316471922,31.2229631,121.4888923,986
1316471924,31.2213758,121.4870094,987
1316471926,31.2224059,121.4918425,988
1316471927,31.2231232,121.4915096,989
1316471929,31.2177094,121.4872845,990
1316471930,31.2221368,121.4874376,991
1316471931,31.2219505,121.4871289,992
1316471934,31.2224997,121.4930323,993
1316471935,31.2233782,121.4919958,994
1316471945,31.2235846,121.4920283,995
1316471946,31.2211638,121.4902670,996
1316471947,31.2206485,121.4886005,997
1316471949,31.2202361,121.4890063,998
1316471951,31.2174236,121.4870593,999
1316471952,31.2224121,121.4920036,1000
1316471954,31.2184222,121.4837195,1001
1316471958,31.2198579,121.4892342,1002
1316471960,31.2222887,121.4880340,1003
1316471961,31.2225961,121.4894931,1004
1316471962,31.2219277,121.4913325,1005
1316471964,31.2174057,121.4854206,1006
1316471968,31.2233255,121.4891284,1007
1316471969,31.2195876,121.4883322,1008
1316471974,31.2217898,121.4872012,1009
1316471975,31.2220363,121.4870903,1010
1316471976,31.2224264,121.4880072,1011
1316471977,31.2236920,121.4893263,1012
1316471978,31.2194697,121.4875760,1013
1316471979,31.2171675,121.4871138,1014
1316471988,31.2180786,121.4837022,1015
1316471990,31.2228805,121.4914619,1016
1316471992,31.2239188,121.4903902,1017
1316471993,31.2201142,121.4878251,1018
1316471994,31.2186116,121.4887122,1019
1316471995,31.2212773,121.4874316,1020
1316471998,31.2177932,121.4836084,1021
1316471999,31.2215751,121.4885692,1022
1316472002,31.2174976,121.4870422,1023
1316472004,31.2195260,121.4913887,1024
1316472006,31.2201821,121.4883861,1025
1316472009,31.2225808,121.4918701,1026
1316472011,31.2215609,121.4896114,1027
1316472013,31.2225224,121.4877974,1028
1316472014,31.2222832,121.4874739,1029
1316472026,31.2196692,121.4882810,1030
1316472028,31.2230184,121.4898571,1031
1316472033,31.2204344,121.4890641,1032
1316472035,31.2221243,121.4889803,1033
1316472037,31.2209398,121.4880732,1034
1316472038,31.2185760,121.4836085,1035
1316472039,31.2220640,121.4878141,1036
1316472056,31.2235640,121.4896058,1037
1316472060,31.2223771,121.4871960,1038
1316472061,31.2211328,121.4868752,1039
1316472063,31.2184263,121.4891015,1040
1316472064,31.2219446,121.4924430,1041
1316472081,31.2237202,121.4915460,1042
1316472082,31.2201734,121.4910314,1043
1316472083,31.2236404,121.4885825,1044
1316472084,31.2233851,121.4914887,1045
1316472087,31.2220910,121.4887694,1046
1316472103,31.2230044,121.4914672,1047
1316472107,31.2227054,121.4882090,1048
1316472111,31.2221885,121.4894710,1049
1316472115,31.2180685,121.4833946,1050
1316472118,31.2176228,121.4869892,1051
1316472128,31.2169699,121.4876623,1052
1316472129,31.2195318,121.4886158,1053
1316472130,31.2178385,121.4835732,1054
1316472131,31.2197297,121.4889466,1055
1316472132,31.2222520,121.4869933,1056
1316472134,31.2212578,121.4873565,1057
1316472135,31.2232429,121.4894878,1058
1316472136,31.2178712,121.4832543,1059
1316472139,31.2223392,121.4910917,1060
1316472140,31.2219313,121.4878699,1061
1316472141,31.2172188,121.4875555,1062
1316472146,31.2226678,121.4890198,1063
1316472147,31.2197309,121.4910301,1064
1316472148,31.2218529,121.4882647,1065
1316472149,31.2224401,121.4887207,1066
1316472150,31.2214568,121.4892406,1067
1316472151,31.2208437,121.4875512,1068
1316472154,31.2202198,121.4885490,1069
1316472156,31.2219651,121.4880194,1070
1316472158,31.2216539,121.4872623,1071
1316472160,31.2175389,121.4873979,1072
1316472161,31.2189764,121.4885654,1073
1316472162,31.2222672,121.4918207,1074
1316472163,31.2192059,121.4889030,1075
1316472164,31.2201831,121.4888172,1076
1316472166,31.2226973,121.4914613,1077
1316472169,31.2194333,121.4886426,1078
1316472171,31.2180592,121.4830183,1079
1316472172,31.2203264,121.4877107,1080
1316472174,31.2223209,121.4885436,1081
1316472177,31.2222337,121.4878570,1082
1316623182,31.2265237,121.4846739,1083
1316623185,31.2290414,121.4884632,1084
1316623187,31.2294231,121.4890279,1085
1316623189,31.2294205,121.4897417,1086
1316623192,31.2287433,121.4885061,1087
1316623193,31.2271076,121.4852677,1088
1316623202,31.2289622,121.4913918,1089
1316623210,31.2277527,121.4845181,1090
1316623215,31.2289444,121.4892858,1091
1316623224,31.2278857,121.4854449,1092
1316623226,31.2274084,121.4861622,1093
1316623230,31.2289582,121.4855093,1094
1316623235,31.2287020,121.4891928,1095
1316623251,31.2275212,121.4851747,1096
1316623254,31.2281510,121.4855631,1097
1316623257,31.2290806,121.4904091,1098
1316623259,31.2282754,121.4857491,1099
1316623264,31.2273771,121.4852071,1100
1316623266,31.2270016,121.4852915,1101
1316623275,31.2284912,121.4884331,1102
1316623279,31.2288075,121.4891445,1103
1316623283,31.2293039,121.4903407,1104
1316623287,31.2287567,121.4917590,1105
1316623291,31.2282662,121.4915585,1106
1316623297,31.2291790,121.4918589,1107
1316623303,31.2271048,121.4845394,1108
1316623306,31.2278579,121.4901798,1109
1316623307,31.2294818,121.4890158,1110
1316623308,31.2272664,121.4916485,1111
1316623310,31.2291492,121.4890846,1112
1316623318,31.2273992,121.4846011,1113
1316623323,31.2288153,121.4920474,1114
1316623328,31.2276883,121.4900781,1115
1316623330,31.2297263,121.4902196,1116
1316623332,31.2288173,121.4906272,1117
1316623339,31.2286148,121.4893645,1118
1316623342,31.2291653,121.4908450,1119
1316623346,31.2286991,121.4914688,1120
1316623357,31.2298013,121.4883499,1121
1316623363,31.2284313,121.4917355,1122
1316623365,31.2289400,121.4902647,1123
1316623368,31.2291710,121.4898006,1124
1316623371,31.2280965,121.4895415,1125
1316623372,31.2273972,121.4841591,1126
1316623373,31.2292847,121.4897737,1127
1316623375,31.2290957,121.4919123,1128
1316623385,31.2287755,121.4890349,1129
1316623387,31.2277241,121.4909132,1130
1316623389,31.2272901,121.4914694,1131
1316623391,31.2288952,121.4890416,1132
1316623398,31.2283396,121.4919340,1133
1316623404,31.2295552,121.4883633,1134
1316623408,31.2280733,121.4850506,1135
1316623410,31.2294174,121.4903040,1136
1316623413,31.2297587,121.4890550,1137
1316623417,31.2270598,121.4842310,1138
1316623419,31.2282616,121.4917677,1139
1316623421,31.2279353,121.4885507,1140
1316623423,31.2293631,121.4847876,1141
1316623425,31.2284926,121.4903810,1142
1316623429,31.2282945,121.4884742,1143
1316623430,31.2282111,121.4914029,1144
1316623433,31.2281792,121.4899186,1145
1316623437,31.2294497,121.4914834,1146
1316623442,31.2272266,121.4918606,1147
1316623454,31.2281194,121.4902013,1148
1316623456,31.2283198,121.4849952,1149
1316623462,31.2284222,121.4858296,1150
1316623465,31.2278671,121.4896005,1151
1316623472,31.2290011,121.4858512,1152
1316623473,31.2291896,121.4905141,1153
1316623476,31.2271544,121.4852572,1154
1316623482,31.2277271,121.4851284,1155
1316623484,31.2285552,121.4921754,1156
1316623486,31.2285560,121.4890424,1157
1316623488,31.2279290,121.4899579,1158
1316623490,31.2280985,121.4908132,1159
1316623495,31.2270793,121.4862816,1160
1316623497,31.2283029,121.4911991,1161
1316623499,31.2273048,121.4836765,1162
1316623505,31.2286116,121.4910183,1163
1316623506,31.2281023,121.4914138,1164
1316623507,31.2276564,121.4895624,1165
1316623510,31.2280001,121.4901906,1166
1316623518,31.2277203,121.4903730,1167
1316623520,31.2291194,121.4912903,1168
1316623521,31.2279864,121.4887797,1169
1316623524,31.2286887,121.4896426,1170
1316623529,31.2289928,121.4899436,1171
1316623533,31.2295368,121.4888173,1172
1316623541,31.2290787,121.4892557,1173
1316623543,31.2286295,121.4859298,1174
1316623545,31.2280873,121.4900135,1175
1316623550,31.2271869,121.4837404,1176
1316623553,31.2284212,121.4922086,1177
1316623555,31.2267754,121.4846065,1178
1316623556,31.2274540,121.4851898,1179
1316623568,31.2278809,121.4888119,1180
1316623569,31.2288870,121.4899400,1181
1316623570,31.2279313,121.4894825,1182
1316623572,31.2284708,121.4918759,1183
1316623573,31.2291974,121.4840539,1184
1316623577,31.2293350,121.4891982,1185
1316623587,31.2297531,121.4891888,1186
1316623589,31.2291904,121.4903738,1187
1316623591,31.2283274,121.4907520,1188
1316623595,31.2283687,121.4896890,1189
1316623608,31.2280583,121.4885242,1190
1316623612,31.2292249,121.4899240,1191
1316623614,31.2282652,121.4891103,1192
1316623616,31.2292946,121.4890545,1193
1316623618,31.2289864,121.4897829,1194
1316623621,31.2291609,121.4882932,1195
1316623630,31.2281882,121.4850248,1196
1316623632,31.2288763,121.4885061,1197
1316623634,31.2281102,121.4887529,1198
1316623638,31.2284175,121.4890747,1199
1316623640,31.2269660,121.4838378,1200
1316623646,31.2293265,121.4882586,1201
1316623647,31.2273210,121.4913046,1202
1316623648,31.2288717,121.4909523,1203
1316623657,31.2290906,121.4899200,1204
1316623658,31.2292662,121.4912795,1205
1316623659,31.2291971,121.4892291,1206
1316623660,31.2284589,121.4894127,1207
1316623663,31.2285906,121.4884123,1208
1316623677,31.2276194,121.4861407,1209
1316623678,31.2284323,121.4900443,1210
1316623679,31.2269726,121.4845850,1211
1316623687,31.2285617,121.4853909,1212
1316623692,31.2279588,121.4860227,1213
1316623694,31.2289304,121.4852877,1214
1316623701,31.2279112,121.4908632,1215
1316623708,31.2281469,121.4860012,1216
1316623710,31.2280047,121.4922827,1217
1316623714,31.2293441,121.4899684,1218
1316623722,31.2286792,121.4890296,1219
1316623726,31.2279547,121.4914286,1220
1316623729,31.2273121,121.4846333,1221
1316623731,31.2281056,121.4894020,1222
1316623734,31.2294072,121.4915429,1223
1316623736,31.2286340,121.4911335,1224
1316623742,31.2276972,121.4886021,1225
1316623744,31.2285866,121.4855890,1226
1316623745,31.2278291,121.4885736,1227
1316693988,31.2264953,121.4857662,1228
1316693989,31.2257294,121.4884579,1229
1316693990,31.2263395,121.4866608,1230
1316693992,31.2264160,121.4851393,1231
1316693994,31.2260092,121.4856093,1232
1316693995,31.2250230,121.4869183,1233
1316693996,31.2253716,121.4882540,1234
1316693998,31.2259037,121.4853304,1235
1316693999,31.2263028,121.4853197,1236
1316694000,31.2261560,121.4846116,1237
1316694003,31.2264279,121.4897222,1238
1316694004,31.2262873,121.4851848,1239
1316694008,31.2256018,121.4888928,1240
1316694010,31.2251347,121.4901282,1241
1316694011,31.2264914,121.4854441,1242
1316694012,31.2263329,121.4860550,1243
1316694013,31.2250784,121.4889152,1244
1316694014,31.2255780,121.4858722,1245
1316694016,31.2257386,121.4888870,1246
1316694017,31.2265787,121.4860453,1247
1316694018,31.2257988,121.4896737,1248
1316694021,31.2251055,121.4859366,1249
1316694022,31.2263192,121.4847245,1250
1316694025,31.2256147,121.4894932,1251
1316694027,31.2260044,121.4847867,1252
1316694028,31.2259286,121.4848158,1253
1316694029,31.2257524,121.4901262,1254
1316694030,31.2265095,121.4897285,1255
1316694031,31.2260964,121.4858454,1256
1316694033,31.2261331,121.4852392,1257
1316694034,31.2265194,121.4855131,1258
1316694036,31.2260413,121.4847725,1259
1316694037,31.2266537,121.4888822,1260
1316694040,31.2264992,121.4852514,1261
1316694041,31.2262459,121.4855897,1262
1316694045,31.2266973,121.4862584,1263
1316694047,31.2262936,121.4857381,1264
1316694050,31.2264595,121.4888908,1265
1316694051,31.2258900,121.4845847,1266
1316694052,31.2261624,121.4847516,1267
1316694053,31.2265459,121.4853143,1268
1316694056,31.2251513,121.4904492,1269
1316694057,31.2262230,121.4855186,1270
1316694059,31.2251026,121.4894837,1271
1316694061,31.2257478,121.4848851,1272
1316694062,31.2250522,121.4882987,1273
1316694063,31.2265872,121.4857488,1274
1316694064,31.2260368,121.4846384,1275
1316694066,31.2261698,121.4860707,1276
1316694067,31.2265826,121.4861243,1277
1316694068,31.2264016,121.4843773,1278
1317670750,31.2246128,121.4933090,1279
1317670756,31.2256419,121.4913703,1280
1317670757,31.2251601,121.4906196,1281
1317670767,31.2258081,121.4928322,1282
1317670769,31.2254270,121.4928627,1283
1317670775,31.2258755,121.4929798,1284
1317670780,31.2256835,121.4919338,1285
1317670782,31.2269057,121.4920670,1286
1317670792,31.2242981,121.4880985,1287
1317670796,31.2239264,121.4931686,1288
1317670798,31.2263258,121.4930822,1289
1317670803,31.2246880,121.4884794,1290
1317670805,31.2264343,121.4910858,1291
1317670808,31.2260924,121.4918469,1292
1317670816,31.2255687,121.4909882,1293
1317670818,31.2259081,121.4884146,1294
1317670820,31.2258533,121.4899633,1295
1317670822,31.2246142,121.4891602,1296
1317670825,31.2250734,121.4936558,1297
1317670827,31.2258903,121.4882445,1298
1317670831,31.2237798,121.4931721,1299
1317670833,31.2264252,121.4895465,1300
1317670835,31.2237580,121.4937645,1301
1317670837,31.2255229,121.4899439,1302
1317670839,31.2244678,121.4892304,1303
1317670845,31.2255463,121.4904268,1304
1317670846,31.2256335,121.4896610,1305
1317670848,31.2252985,121.4904409,1306
1317670849,31.2260275,121.4899600,1307
1317670852,31.2247556,121.4932688,1308
1317670854,31.2267651,121.4913404,1309
1317670856,31.2240917,121.4933500,1310
1317670863,31.2245366,121.4883117,1311
1317670864,31.2265084,121.4906037,1312
1317670866,31.2243669,121.4902818,1313
1317670867,31.2250871,121.4930603,1314
1317670868,31.2255321,121.4912203,1315
1317670873,31.2256376,121.4901266,1316
1317670876,31.2264322,121.4884772,1317
1317670879,31.2261330,121.4885223,1318
1317670881,31.2241352,121.4900672,1319
1317670882,31.2236375,121.4937202,1320
1317670890,31.2268266,121.4913346,1321
1317670892,31.2246325,121.4903096,1322
1317670893,31.2263735,121.4883405,1323
1317670894,31.2256133,121.4909819,1324
1317670895,31.2239311,121.4928243,1325
1317670896,31.2257434,121.4896694,1326
1317670900,31.2255877,121.4928498,1327
1317670902,31.2257177,121.4923053,1328
1317670905,31.2238167,121.4935852,1329
1317670907,31.2241055,121.4924170,1330
1317670908,31.2237210,121.4940992,1331
1317670910,31.2240969,121.4925720,1332
1317670913,31.2259198,121.4931854,1333
1317670914,31.2249169,121.4905701,1334
1317670917,31.2260092,121.4895308,1335
1317670918,31.2247160,121.4886792,1336
1317670921,31.2239862,121.4936236,1337
1317670926,31.2239469,121.4924158,1338
1317670927,31.2271316,121.4904508,1339
1317670930,31.2259257,121.4909377,1340
1317670933,31.2268257,121.4911989,1341
1317670935,31.2242385,121.4927277,1342
1317670940,31.2264405,121.4912525,1343
1317670941,31.2260550,121.4923898,1344
1317670943,31.2258979,121.4918882,1345
1317670952,31.2258023,121.4913831,1346
1317670953,31.2258808,121.4904101,1347
1317670954,31.2273475,121.4900667,1348
1317670955,31.2249220,121.4893967,1349
1317670956,31.2255248,121.4932991,1350
1317670957,31.2260784,121.4928105,1351
1317670965,31.2266111,121.4932386,1352
1317670967,31.2248348,121.4892250,1353
1317670969,31.2250829,121.4940282,1354
1317670971,31.2267798,121.4916066,1355
1317670972,31.2267340,121.4912418,1356
1317670979,31.2270044,121.4897408,1357
1317670980,31.2251562,121.4905445,1358
1317670983,31.2265229,121.4927644,1359
1317670985,31.2262294,121.4929101,1360
1317670986,31.2273476,121.4901955,1361
1317671000,31.2260678,121.4926196,1362
1317671003,31.2272298,121.4921160,1363
1317671006,31.2257064,121.4870793,1364
1317671008,31.2269867,121.4904473,1365
1317671012,31.2263119,121.4926258,1366
1317671014,31.2253725,121.4913812,1367
1317671016,31.2270780,121.4906573,1368
1317671019,31.2251880,121.4932642,1369
1317671021,31.2248666,121.4910234,1370
1317671027,31.2253944,121.4901274,1371
1317671028,31.2262906,121.4870133,1372
1317671031,31.2250674,121.4886568,1373
1317671033,31.2251315,121.4932746,1374
1317671035,31.2265596,121.4930228,1375
1317671038,31.2248439,121.4893940,1376
1317671039,31.2238268,121.4934806,1377
1317671041,31.2257660,121.4933125,1378
1317671044,31.2269174,121.4915744,1379
1317671045,31.2256744,121.4918111,1380
1317671047,31.2255181,121.4923186,1381
1317671049,31.2276001,121.4897042,1382
1317671053,31.2247444,121.4889032,1383
1317671054,31.2263303,121.4881146,1384
1317671055,31.2253895,121.4918251,1385
1317671056,31.2249449,121.4888925,1386
1317671057,31.2263807,121.4914456,1387
1317671058,31.2261147,121.4883721,1388
1317671059,31.2253576,121.4889033,1389
1317671064,31.2241330,121.4919231,1390
1317671067,31.2259907,121.4918685,1391
1317671073,31.2252803,121.4923305,1392
1317671076,31.2255321,121.4901269,1393
1317671077,31.2268440,121.4906734,1394
1317671080,31.2269403,121.4908880,1395
1317671081,31.2248165,121.4935270,1396
1317671082,31.2270704,121.4914304,1397
1317671084,31.2253945,121.4932266,1398
1317671085,31.2275642,121.4901263,1399
1317671090,31.2267566,121.4923295,1400
1317671095,31.2269913,121.4901177,1401
1317671096,31.2255173,121.4909955,1402
1317671099,31.2244724,121.4894825,1403
1317671102,31.2268970,121.4922848,1404
1317671106,31.2257660,121.4904144,1405
1317671107,31.2255416,121.4905989,1406
1317671112,31.2259527,121.4913712,1407
1317671113,31.2248532,121.4888925,1408
1317671120,31.2256451,121.4914134,1409
1317671121,31.2255324,121.4896532,1410
1317671123,31.2234655,121.4932644,1411
1317671124,31.2255183,121.4913759,1412
1317671125,31.2250683,121.4886774,1413
1317671131,31.2253395,121.4906103,1414
1317671132,31.2237430,121.4929434,1415
1317671134,31.2244541,121.4888013,1416
1317671138,31.2256009,121.4880824,1417
1317671140,31.2239591,121.4929601,1418
1317671144,31.2255364,121.4918181,1419
1317671147,31.2262611,121.4923768,1420
1317671148,31.2262982,121.4929423,1421
1317671157,31.2239517,121.4917061,1422
1317671158,31.2244678,121.4889032,1423
1317671161,31.2259725,121.4886671,1424
1317671162,31.2258177,121.4909530,1425
1317671166,31.2249083,121.4883000,1426
1317671168,31.2262158,121.4888960,1427
1317671170,31.2276498,121.4901741,1428
1317671171,31.2252936,121.4901277,1429
1317671173,31.2259541,121.4933447,1430
1317671176,31.2256783,121.4909727,1431
1317671177,31.2265008,121.4904051,1432
1317671179,31.2264469,121.4886510,1433
1317671184,31.2261607,121.4914638,1434
1317671186,31.2266424,121.4886438,1435
1317671187,31.2264427,121.4913111,1436
1317671190,31.2251972,121.4886618,1437
1317671195,31.2247287,121.4887794,1438
1317671197,31.2256839,121.4928421,1439
1317671201,31.2265597,121.4923769,1440
1317671204,31.2269079,121.4913367,1441
1317671209,31.2269821,121.4906244,1442
1317671210,31.2256285,121.4904222,1443
1317671211,31.2243348,121.4888978,1444
1317671214,31.2249037,121.4900473,1445
1317671216,31.2262890,121.4918051,1446
1317671217,31.2253992,121.4904352,1447
1317671221,31.2270002,121.4902416,1448
1317671223,31.2266744,121.4897387,1449
1317671224,31.2268211,121.4902926,1450
1317671227,31.2266296,121.4927526,1451
1317671230,31.2260413,121.4904088,1452
1317671237,31.2243027,121.4917997,1453
1317671240,31.2256514,121.4935592,1454
1317671241,31.2274830,121.4905169,1455
1317671243,31.2266238,121.4913537,1456
1317671247,31.2275551,121.4923791,1457
1317671254,31.2251304,121.4900454,1458
1317671256,31.2267983,121.4927339,1459
1317671261,31.2241055,121.4929599,1460
1317671269,31.2264261,121.4908670,1461
1317671271,31.2245642,121.4886886,1462
